episode,reward,loss,epsilon
481,4.0,1.3722143173217773,0.6401123717506414
482,-13.0,1.2674054503440857,0.6394724194069837
483,-6.0,0.7477856576442719,0.6388331068556816
484,-8.0,1.1686282753944397,0.6381944334571027
485,-1.0,1.2617537379264832,0.637556398572254
486,-1.0,0.6408442258834839,0.6369190015627815
487,-13.0,1.1803188621997833,0.6362822417909691
488,-20.0,0.9667288362979889,0.6356461186197387
489,-13.0,1.1056557297706604,0.6350106314126487
490,-20.0,1.1282581984996796,0.634375779533894
491,-20.0,0.8762693107128143,0.6337415623483051
492,-13.0,1.013502836227417,0.6331079792213474
493,-20.0,1.0081759691238403,0.6324750295191209
494,-8.0,1.1384002566337585,0.6318427126083592
495,-13.0,0.9358790516853333,0.6312110278564291
496,6.0,1.439022719860077,0.6305799746313298
497,4.0,1.1165594458580017,0.6299495523016921
498,-16.0,1.3424344658851624,0.6293197602367786
499,-13.0,1.1118752360343933,0.628690597806482
500,-13.0,1.0642109513282776,0.6280620643813251
501,-13.0,1.7329167127609253,0.6274341593324599
502,-8.0,0.6766332238912582,0.6268068820316673
503,1.0,1.3823851346969604,0.6261802318513562
504,-20.0,1.3693556785583496,0.6255542081645629
505,-8.0,1.4915845394134521,0.6249288103449504
506,-13.0,1.1430202722549438,0.6243040377668081
507,-20.0,0.9206912815570831,0.6236798898050508
508,-1.0,1.2701091170310974,0.6230563658352183
509,-13.0,1.0574536323547363,0.6224334652334746
510,2.0,1.4648686647415161,0.6218111873766076
511,-20.0,1.4516580700874329,0.6211895316420278
512,-20.0,1.4066172242164612,0.6205684974077688
513,-3.0,1.3022622168064117,0.6199480840524855
514,-13.0,0.9702404737472534,0.619328290955454
515,-8.0,1.240878403186798,0.6187091174965714
516,-20.0,1.3083601295948029,0.6180905630563543
517,-13.0,1.2696027159690857,0.6174726270159387
518,-20.0,1.573931097984314,0.6168553087570796
519,-6.0,0.9406412243843079,0.6162386076621498
520,-14.0,0.6312295198440552,0.6159304883583188
521,-20.0,1.4644847512245178,0.6153147118525827
522,-1.0,1.4694852828979492,0.6146995509694081
523,-13.0,0.8947512805461884,0.6140850050933265
524,-20.0,0.8570051193237305,0.6134710736094845
525,-20.0,1.0062665939331055,0.6128577559036434
526,-13.0,1.2788748145103455,0.6122450513621789
527,-20.0,1.5728697776794434,0.6116329593720796
528,-8.0,0.7904466986656189,0.6110214793209475
529,-20.0,1.044063687324524,0.6104106105969964
530,-13.0,1.1277174949645996,0.6098003525890522
531,-20.0,1.3031222224235535,0.6091907046865513
532,-13.0,1.2359487414360046,0.608581666279541
533,-13.0,1.1310724020004272,0.6079732367586781
534,-3.0,1.3816810250282288,0.6073654155152287
535,-8.0,0.5169036686420441,0.6067582019410674
536,-1.0,1.8540495038032532,0.606151595428677
537,-13.0,2.597995638847351,0.6055455953711473
538,-20.0,2.4272685050964355,0.6049402011621751
539,-8.0,2.0349020957946777,0.6043354121960632
540,-20.0,1.7784965634346008,0.6037312278677203
541,-13.0,1.545356035232544,0.6031276475726596
542,-1.0,1.2534100711345673,0.6025246707069989
543,-6.0,2.0020402669906616,0.6019222966674597
544,-13.0,1.343923568725586,0.6013205248513664
545,-8.0,1.561405062675476,0.6007193546566463
546,-13.0,1.954375147819519,0.6001187854818283
547,4.0,1.3909353017807007,0.5995188167260429
548,-13.0,1.8570347428321838,0.5989194477890211
549,-8.0,1.0708564519882202,0.5983206780710941
550,-20.0,1.4547154903411865,0.5977225069731926
551,9.0,0.6265617609024048,0.5974236457197061
552,-6.0,1.0485692620277405,0.5968263714298979
553,-13.0,1.95801842212677,0.596229694265061
554,-20.0,1.2447185516357422,0.5956336136282195
555,-9.0,0.988858699798584,0.5950381289229948
556,-8.0,1.1267260760068893,0.594443239553604
557,5.0,0,0.594443239553604
558,-1.0,0.717960000038147,0.5938489449248604
559,-13.0,1.1039849519729614,0.5932552444421718
560,-8.0,1.7743198871612549,0.5926621375115408
561,-20.0,1.3050267100334167,0.5920696235395638
562,-7.0,0.609647274017334,0.5917735887277941
563,-13.0,2.1917698979377747,0.5911819630824635
564,-20.0,1.831588327884674,0.5905909289148719
565,-8.0,1.2898407876491547,0.5900004856336893
566,-6.0,1.1886324286460876,0.5894106326481772
567,-13.0,1.6178304553031921,0.5888213693681873
568,-13.0,1.6045968532562256,0.5882326952041615
569,-6.0,1.1786009073257446,0.5876446095671313
