episode,reward,loss,epsilon
131,-20.0,0.9384234845638275,0.05
132,-13.0,0.8677090108394623,0.05
133,-20.0,0.836538165807724,0.05
134,-6.0,0,0.05
135,-20.0,0.8322839736938477,0.05
136,-8.0,0.44781172275543213,0.05
137,-13.0,0.8591358959674835,0.05
138,-13.0,0.517080157995224,0.05
139,-20.0,0.9762902855873108,0.05
140,-6.0,0.667446956038475,0.05
141,-1.0,0.19057132303714752,0.05
142,-20.0,0.6406470239162445,0.05
143,-6.0,1.0115501880645752,0.05
144,-20.0,0.8661912679672241,0.05
145,-13.0,0.6862801015377045,0.05
146,-2.0,0,0.05
147,-6.0,0.7249327003955841,0.05
148,-20.0,0.7867971956729889,0.05
149,-13.0,0.7941159009933472,0.05
150,-6.0,0.9285328090190887,0.05
151,-6.0,0.9711558222770691,0.05
152,-8.0,0.8053185343742371,0.05
153,-13.0,0.6520416736602783,0.05
154,-20.0,0.8790806233882904,0.05
155,-13.0,0.8475364148616791,0.05
156,-7.0,0.2999007999897003,0.05
157,-13.0,0.7996627986431122,0.05
158,-20.0,0.7624063640832901,0.05
159,-6.0,0.5930455327033997,0.05
160,-13.0,0.7819422483444214,0.05
161,-13.0,0.5138743668794632,0.05
162,-13.0,0.639357179403305,0.05
163,-6.0,0.6997980773448944,0.05
164,-20.0,1.1245818734169006,0.05
165,-20.0,0.5595275163650513,0.05
166,-20.0,0.9091525971889496,0.05
167,-8.0,1.4173005819320679,0.05
168,-13.0,2.7524110078811646,0.05
169,-4.0,0,0.05
170,6.0,1.2386715412139893,0.05
171,1.0,1.797867476940155,0.05
172,-5.0,0.8642170429229736,0.05
173,-8.0,0.43884190917015076,0.05
174,-13.0,1.3765466511249542,0.05
175,-4.0,0,0.05
176,-13.0,1.4967693090438843,0.05
177,-20.0,1.9273470640182495,0.05
178,-20.0,1.4036524295806885,0.05
179,-13.0,1.1194276213645935,0.05
180,-6.0,1.5086051225662231,0.05
181,-1.0,1.156701147556305,0.05
182,1.0,0.995092123746872,0.05
183,-20.0,1.2422614693641663,0.05
184,-20.0,0.9682833850383759,0.05
185,-7.0,0.6136913895606995,0.05
186,-6.0,1.0871117115020752,0.05
187,-13.0,1.3265663981437683,0.05
188,-13.0,1.1871430277824402,0.05
189,-20.0,1.3023045659065247,0.05
190,-13.0,0.9976399838924408,0.05
191,-6.0,1.2865302562713623,0.05
192,-20.0,1.3162885904312134,0.05
193,-4.0,0,0.05
194,-13.0,1.1689873337745667,0.05
195,-4.0,0,0.05
196,-20.0,1.1030854880809784,0.05
197,-13.0,1.0498722195625305,0.05
198,1.0,1.136174738407135,0.05
199,-13.0,1.1134234070777893,0.05
200,-6.0,1.4810529351234436,0.05
