episode,reward,loss,epsilon
1,-9.0,0,1.0
2,-20.0,0,1.0
3,-20.0,0,1.0
4,-20.0,3.8335021063685417,0.98
5,-20.0,5.840894386172295,0.9411919999999999
6,-13.0,6.375091947615147,0.9039207967999998
7,-13.0,7.776132799685001,0.8681255332467198
8,-2.0,0,0.8681255332467198
9,-2.0,0,0.8681255332467198
10,-20.0,7.047465439885855,0.8337477621301497
11,-3.0,5.028960086405277,0.8170728068875467
12,-20.0,5.865278162062168,0.7847167237347998
13,-20.0,6.750648848712444,0.7536419414749017
14,-4.0,0,0.7536419414749017
15,-13.0,6.498242881149054,0.7237977205924956
16,-20.0,5.496137069538236,0.6951353308570327
17,-18.0,5.863241722807288,0.6676079717550942
18,-20.0,7.6947453040629625,0.6411706960735924
19,-20.0,6.372422376647592,0.6157803365090782
20,-12.0,4.517490417696536,0.6034647297788965
21,-20.0,5.079199275933206,0.5795675264796523
22,-10.0,3.5575558934360743,0.5679761759500592
23,-13.0,6.768148040398955,0.5454843193824369
24,-13.0,4.888656965456903,0.5238831403348924
25,-2.0,0,0.5238831403348924
26,-20.0,4.894176060333848,0.5031373679776306
27,-20.0,4.481263738437519,0.48321312820571644
28,-20.0,5.056202483354355,0.46407788832877006
29,-6.0,3.452060000017809,0.44570040395095073
30,-20.0,4.085751961319147,0.42805066795449304
31,-13.0,6.969983431405126,0.4110998615034951
32,-6.0,0,0.4110998615034951
33,-18.0,2.459982164692974,0.39482030698795667
34,-4.0,0,0.39482030698795667
35,0.0,1.504881249891696,0.38692390084819756
36,-20.0,3.670912239904453,0.37160171437460887
37,-10.0,2.9562826047289263,0.3641696800871167
38,-20.0,1.9385443915290352,0.34974856075566685
39,-8.0,0.7295891304711404,0.3427535895405535
40,-4.0,0,0.3427535895405535
41,-20.0,4.702223138810652,0.3291805473947476
42,-13.0,3.86330522855269,0.3161449977179156
43,-2.0,0,0.3161449977179156
44,-20.0,2.832721113814415,0.30362565580828615
45,-14.0,1.217719157973761,0.2975531426921204
46,-13.0,1.1712417779744033,0.2857700382415124
47,-20.0,1.726693592851234,0.27445354472714856
48,-20.0,6.486388228732267,0.26358518435595346
49,-20.0,3.2834789842863756,0.2531472110554577
50,-6.0,2.6248788404957395,0.24312258149766156
51,-20.0,2.6728638367230246,0.23349492727035415
52,-20.0,2.673820188317393,0.22424852815044813
53,-20.0,0.6121613843121168,0.21536828643569036
54,-2.0,0,0.21536828643569036
55,-8.0,1.4431914331644293,0.21106092070697655
56,-13.0,5.3454647537387245,0.20270290824698028
57,-20.0,2.7732076568045727,0.19467587308039985
58,-13.0,1.5235588352628042,0.18696670850641603
59,-13.0,2.798988202436462,0.17956282684956196
60,-2.0,0,0.17956282684956196
61,-2.0,0,0.17956282684956196
62,-13.0,5.920478007454108,0.1724521389063193
63,-2.0,0,0.1724521389063193
64,-20.0,0.27608530418223154,0.16562303420562907
65,-20.0,4.267724433278417,0.15906436205108615
66,-18.0,2.8112348816789847,0.15276541331386312
67,-20.0,5.221513795863224,0.14671590294663414
68,-20.0,4.038243240370548,0.14090595318994742
69,-20.0,1.2849889067547338,0.13532607744362551
70,-6.0,3.811486004419862,0.12996716477685794
71,-8.0,1.7438771957313293,0.12736782148132078
72,-14.0,1.5790159064927138,0.12482046505169436
73,-20.0,5.270382524532046,0.11987757463564727
74,-20.0,1.2588147419212419,0.11513042268007563
75,-20.0,3.9141165582913118,0.11057125794194463
76,-10.0,1.6637649428146233,0.10835983278310574
77,-8.0,0.29244228090283286,0.10619263612744362
78,-13.0,3.848182488947259,0.10198740773679685
79,-13.0,4.378796655743827,0.0979487063904197
80,-20.0,1.6213637004766497,0.09406993761735907
81,-6.0,0,0.09406993761735907
82,-8.0,1.3989597972516847,0.0921885388650119
83,-13.0,3.5020115752291474,0.08853787272595742
84,-20.0,4.678996614473363,0.0850317729660095
85,-20.0,8.009082124873231,0.08166451475655553
86,-10.0,3.9070895348286285,0.08003122446142442
87,-13.0,2.8237957566592513,0.07686198797275202
88,-12.0,1.2466158586939855,0.07532474821329699
89,-20.0,1.747420071624333,0.07234188818405042
90,-2.0,0,0.07234188818405042
91,-20.0,2.81762114925408,0.06947714941196202
92,-20.0,5.201022070217562,0.06672585429524831
93,-2.0,0,0.06672585429524831
94,-20.0,1.2799884640847026,0.06408351046515648
95,-6.0,2.336074201530522,0.061545803450736285
96,-20.0,4.761455682372912,0.05910858963408712
97,-13.0,3.0516779095767177,0.05676788948457727
98,-13.0,1.4115634426212509,0.054519881060988006
99,-20.0,6.735511177490935,0.052360893770972874
100,-13.0,1.559163010343383,0.05028740237764235
101,-13.0,3.8083399608581274,0.05
102,-1.0,0.9336811905450304,0.05
103,-6.0,3.9148366083099972,0.05
104,-10.0,2.218030128366081,0.05
105,-6.0,0,0.05
106,-1.0,2.909862143700593,0.05
107,-6.0,3.696647740680419,0.05
108,-11.0,4.128825132782367,0.05
109,-12.0,3.5241261636692798,0.05
110,-18.0,2.302822078545887,0.05
111,-2.0,0,0.05
112,-20.0,6.225572424933489,0.05
113,-2.0,0,0.05
114,-20.0,1.6364177960870165,0.05
115,-13.0,7.92221944833733,0.05
116,-13.0,2.137180027691329,0.05
117,-20.0,6.890975760852598,0.05
118,-20.0,1.617659894117196,0.05
119,-6.0,0,0.05
120,-20.0,6.825478616826288,0.05
121,-6.0,2.049253330651773,0.05
122,-14.0,1.376053801648169,0.05
123,-20.0,4.548929809669062,0.05
124,-6.0,4.95141576941846,0.05
125,-13.0,1.003234291976014,0.05
126,5.0,1.44568262398343,0.05
127,-6.0,1.5434319432097254,0.05
128,-20.0,3.005832793940499,0.05
129,-13.0,6.501287804087042,0.05
130,-4.0,0,0.05
131,-13.0,4.352079865283031,0.05
132,-20.0,6.9898668579692185,0.05
133,-20.0,4.256085837671664,0.05
134,-13.0,7.498953675435956,0.05
135,-20.0,5.258425301337411,0.05
136,-11.0,4.217568006292822,0.05
137,-20.0,5.456207997343341,0.05
138,-2.0,0,0.05
139,-13.0,8.432250902625128,0.05
140,-20.0,7.166921634089704,0.05
141,-8.0,1.0087948659129324,0.05
142,-20.0,6.078050029686096,0.05
143,-20.0,8.23141650669777,0.05
144,-13.0,6.214431023925499,0.05
145,-13.0,2.7979419507914827,0.05
146,-11.0,4.827514708912986,0.05
147,-2.0,0,0.05
148,-20.0,3.6450477744001546,0.05
149,-20.0,5.651046716941892,0.05
150,-16.0,5.894123143972166,0.05
151,-7.0,2.3647296145129957,0.05
152,-6.0,0,0.05
153,-20.0,4.041622023928539,0.05
154,-8.0,4.975859127224915,0.05
155,-20.0,2.3820238551102193,0.05
156,-20.0,4.601970078054194,0.05
157,-4.0,0,0.05
158,-16.0,3.1142082410616467,0.05
159,-20.0,4.43855881999184,0.05
160,-20.0,6.617682490822574,0.05
161,-6.0,2.473208297400113,0.05
162,-12.0,1.591708487687157,0.05
163,-16.0,7.504930289367621,0.05
164,-13.0,4.216740924711871,0.05
165,-8.0,4.887824050383642,0.05
166,-4.0,0,0.05
167,-4.0,0,0.05
168,-14.0,0.29071435857235883,0.05
169,-13.0,6.436780580486925,0.05
170,-20.0,3.2739227414349443,0.05
171,-8.0,3.694894274671242,0.05
172,-8.0,1.7240996038408412,0.05
173,-4.0,0,0.05
174,-13.0,4.176051984085916,0.05
175,-20.0,2.523633215530026,0.05
176,-13.0,6.492606055984879,0.05
177,-2.0,3.100527703598914,0.05
178,-8.0,0.9020614200286445,0.05
179,-2.0,0,0.05
180,-20.0,6.8980000783230935,0.05
181,-13.0,4.148167946330659,0.05
182,-14.0,8.405329083422032,0.05
183,-20.0,2.291832439069367,0.05
184,-20.0,2.1966169339066823,0.05
185,-2.0,0,0.05
186,-12.0,3.0101796226927036,0.05
187,-13.0,4.882722732104412,0.05
188,-6.0,2.8578660128514457,0.05
189,-20.0,3.9116603546751776,0.05
190,-20.0,7.244442509986584,0.05
191,-20.0,5.229911843457103,0.05
192,-20.0,4.00257725155825,0.05
193,-13.0,7.276780589401028,0.05
194,-6.0,0,0.05
195,-2.0,0,0.05
196,-13.0,3.0578542797516093,0.05
197,-20.0,6.312531977606795,0.05
198,-2.0,0,0.05
199,-20.0,1.9193691344135004,0.05
200,-4.0,0,0.05
