episode,reward,loss,epsilon
1,-20.0,0,1.0
2,-20.0,2.642428398132324,0.9990002500000001
3,-20.0,2.6295523643493652,0.9980014995000627
4,-13.0,2.6204315423965454,0.9970037475009376
5,-20.0,2.6802436113357544,0.9960069930043736
6,-20.0,2.570016622543335,0.9950112350131176
7,-20.0,2.6050949096679688,0.9940164725309134
8,-20.0,2.5677253007888794,0.9930227045625007
9,-20.0,2.6151068210601807,0.9920299301136144
10,-20.0,2.620584487915039,0.9910381481909833
11,-8.0,1.2624660730361938,0.990542629116888
12,-13.0,2.6244927644729614,0.9895523341234285
13,-13.0,2.5009559392929077,0.9885630291773887
14,-20.0,2.495113253593445,0.9875747132889687
15,-20.0,2.4918712377548218,0.9865873854693582
16,-20.0,2.485386371612549,0.9856010447307353
17,-13.0,2.5275131464004517,0.9846156900862658
18,-13.0,2.443229556083679,0.9836313205501022
19,-13.0,2.4389232397079468,0.9826479351373822
20,-20.0,2.427423119544983,0.9816655328642288
21,-13.0,2.4268152713775635,0.9806841127477479
22,-20.0,2.441245436668396,0.9797036738060285
23,-20.0,2.4333847761154175,0.978724215058141
24,-20.0,2.3422003984451294,0.9777457355241367
25,-20.0,2.28810715675354,0.9767682342250465
26,-20.0,2.2320399284362793,0.9757917101828801
27,-20.0,2.2728582620620728,0.974816162420625
28,-20.0,2.2297853231430054,0.973841589962245
29,-20.0,2.2084370851516724,0.9728679918326804
30,-8.0,2.1910910606384277,0.9718953670578457
31,-20.0,2.1788405179977417,0.9709237146646298
32,-20.0,2.1535391807556152,0.9699530336808939
33,-20.0,2.1575580835342407,0.9689833231354715
34,-20.0,2.098114252090454,0.9680145820581669
35,-13.0,2.1263809204101562,0.9670468094797544
36,-20.0,2.122807025909424,0.9660800044319772
37,-13.0,2.097565770149231,0.9651141659475465
38,-20.0,2.1898337602615356,0.9641492930601405
39,-20.0,2.0916985273361206,0.9631853848044037
40,-20.0,1.9175046682357788,0.9622224402159457
41,-16.0,1.8864781260490417,0.9612604583313399
42,-20.0,1.8737176656723022,0.9602994381881231
43,-20.0,1.775594711303711,0.9593393788247946
44,-8.0,1.764158546924591,0.9583802792808146
45,-20.0,1.7627083659172058,0.9574221385966036
46,-8.0,1.6884838342666626,0.9564649558135419
47,-20.0,1.575881838798523,0.9555087299739674
48,-20.0,1.6218941807746887,0.954553460121176
49,-8.0,1.665136694908142,0.95359914529942
50,-20.0,1.721081554889679,0.952645784553907
51,-20.0,1.4880845546722412,0.9516933769307994
52,-20.0,1.325918197631836,0.9507419214772129
53,-20.0,1.3635047674179077,0.9497914172412162
54,-20.0,1.2572824954986572,0.9488418632718294
55,-13.0,1.2473322749137878,0.9478932586190235
56,-20.0,1.1578627824783325,0.9469456023337193
57,-20.0,1.097982406616211,0.9459988934677862
58,-4.0,0,0.9459988934677862
59,-13.0,1.0129212439060211,0.9450531310740419
60,-20.0,0.9333755075931549,0.9441083142062507
61,-13.0,0.9455395340919495,0.9431644419191232
62,-13.0,0.7669842839241028,0.9422215132683146
63,-2.0,0,0.9422215132683146
64,-20.0,0.7473167777061462,0.9412795273104247
65,-13.0,0.697443813085556,0.9403384831029963
66,-20.0,0.5584401190280914,0.9393983797045142
67,-20.0,0.540639191865921,0.9384592161744048
68,-20.0,0.5669325888156891,0.9375209915730345
69,-13.0,0.3686712831258774,0.9365837049617094
70,-20.0,0.3130829483270645,0.9356473554026741
71,-3.0,0.22819968312978745,0.9347119419591103
72,-13.0,0.25301704555749893,0.9337774636951368
73,-20.0,0.3098971024155617,0.9328439196758077
74,-20.0,0.35614122450351715,0.9319113089671119
75,-16.0,0.3253199979662895,0.9309796306359722
76,-20.0,0.18857384473085403,0.9300488837502441
77,-20.0,0.3710179030895233,0.929119067378715
78,-20.0,0.19296734035015106,0.9281901805911033
79,-20.0,0.3580995351076126,0.9272622224580573
80,-20.0,0.35989153385162354,0.926335192051155
81,-8.0,0.14829988777637482,0.925409088442902
82,-20.0,0.25292398780584335,0.9244839107067314
83,-20.0,0.25988882035017014,0.9235596579170025
84,-18.0,0.11600656062364578,0.9226363291490001
85,-20.0,0.41697584092617035,0.9217139234789336
86,-20.0,0.2071623057126999,0.9207924399839357
87,-20.0,0.10340170189738274,0.9198718777420618
88,-20.0,0.18265892937779427,0.9189522358322894
89,-13.0,0.19287744536995888,0.9180335133345161
90,-20.0,0.07542537897825241,0.9171157093295601
91,-20.0,0.18818023428320885,0.916198822899158
92,-12.0,0.23780056834220886,0.9157407234877085
93,-20.0,0.0658901184797287,0.9148252116994018
94,2.0,0.12784050405025482,0.9143677990935521
95,-20.0,0.0676937960088253,0.9134536598864085
96,-20.0,0.2661156915128231,0.9125404345899372
97,-20.0,0.17752498388290405,0.911628122290456
98,-20.0,0.058427587151527405,0.9107167220751963
99,-20.0,0.1577639039605856,0.9098062330323018
100,-20.0,0.1614566445350647,0.9088966542508279
101,-13.0,0.15020163170993328,0.9079879848207407
102,-8.0,0.1622542254626751,0.9070802238329163
103,8.0,0,0.9070802238329163
104,-13.0,0.14638656564056873,0.9061733703791394
105,-20.0,0.12885150872170925,0.9052674235521029
106,-16.0,1.0162137895822525,0.9043623824454068
107,-20.0,1.8526107668876648,0.9034582461535571
108,-3.0,1.7776330709457397,0.9025550137719651
109,-20.0,1.8210809230804443,0.9016526843969468
110,-20.0,1.7017306685447693,0.900751257125721
111,-8.0,1.487930417060852,0.8998507310564098
112,-13.0,1.4614123106002808,0.8989511052880362
113,5.0,0,0.8989511052880362
114,-12.0,0.5709514617919922,0.8985016297353923
115,-20.0,1.1861686706542969,0.8976033527310644
116,-20.0,0.9366357326507568,0.8967059737791716
117,-20.0,0.88239586353302,0.895809491981886
118,-10.0,0.3967970311641693,0.8953615872358951
119,-20.0,0.4933781623840332,0.8944664494890561
120,-20.0,0.4893914461135864,0.8935722066561794
121,-6.0,0.3646720349788666,0.8926788578425751
122,-8.0,0.3807045742869377,0.891786402154447
123,-13.0,0.2871239483356476,0.8908948386988933
124,-20.0,0.3087634891271591,0.8900041665839042
125,-20.0,0.2762700319290161,0.889114384918362
126,4.0,0.40619152784347534,0.88822549281204
127,2.0,0.3517565578222275,0.8873374893756012
128,-20.0,0.3906751275062561,0.8864503737205981
129,-20.0,0.3192262649536133,0.885564144959471
130,-20.0,0.21985536813735962,0.8846788022055478
131,-8.0,0.25719641149044037,0.883794344573043
132,-16.0,0.1745106726884842,0.8829107711770562
133,-20.0,0.25640764832496643,0.882028081133572
134,-20.0,0.32632604986429214,0.8811462735594588
135,-20.0,0.3751351609826088,0.8802653475724679
136,-13.0,0.2286333218216896,0.8793853022912325
137,-8.0,0.3929012194275856,0.8785061368352669
138,-6.0,0.31830403208732605,0.8776278503249659
139,-20.0,0.25894416123628616,0.8767504418816037
140,4.0,0.37573574483394623,0.8758739106273327
141,-18.0,0.1814689263701439,0.8749982556851831
142,-12.0,0.19597840309143066,0.8745607565573406
143,-13.0,0.2803246080875397,0.8736864144409725
144,-20.0,0.3500729948282242,0.8728129464481352
145,-20.0,0.3249441534280777,0.8719403517049238
146,-20.0,0.16020743921399117,0.8710686293383069
147,-20.0,0.21523860841989517,0.870197778476126
148,-13.0,0.3442356735467911,0.8693277982470946
149,-20.0,0.2910757213830948,0.8684586877807972
150,4.0,0.16478893160820007,0.8675904462076884
151,-13.0,0.2270694151520729,0.8667230726590923
152,-20.0,0.1421385370194912,0.8658565662672015
153,9.0,0.4295308291912079,0.864990926165076
154,-13.0,0.48498113453388214,0.8641261514866426
155,-20.0,0.3339010030031204,0.8632622413666939
156,-8.0,0.5342062562704086,0.8623991949408877
157,-13.0,0.2703558951616287,0.8615370113457457
158,-8.0,0.18485144525766373,0.8606756897186528
159,-20.0,0.13933809474110603,0.8598152291978567
160,7.0,0.09846438467502594,0.8593853215832578
161,-20.0,0.14483878761529922,0.8585261511080049
162,-20.0,0.3817698508501053,0.8576678395884348
163,-20.0,0.18320464342832565,0.8568103861658064
164,-20.0,0.4954308569431305,0.8559537899822373
165,-6.0,0.40537163615226746,0.8550980501807026
166,-8.0,0.4406791776418686,0.8542431659050345
167,-13.0,0.12733878195285797,0.8533891362999211
168,-4.0,0,0.8533891362999211
169,-20.0,0.24326540157198906,0.8525359605109053
170,-20.0,0.25327829271554947,0.8516836376843847
171,-20.0,0.6434668302536011,0.8508321669676098
172,4.0,0.1582612246274948,0.8499815475086839
173,-13.0,0.4735266864299774,0.8491317784565623
174,-20.0,0.6110456734895706,0.8482828589610505
175,-8.0,0.16506493091583252,0.8474347881728043
176,-20.0,0.4586533308029175,0.8465875652433287
