episode,reward,loss,epsilon
1,-13.0,0,1.0
2,-13.0,0,1.0
3,-20.0,0,1.0
4,-20.0,9.088091686367989,0.990025
5,-20.0,7.434654224663973,0.9801495006250001
6,-6.0,9.578929077833891,0.9703725093562657
7,-13.0,5.307894771918654,0.960693043575437
8,-7.0,3.4784645210020244,0.9558895783575597
9,1.0,7.46452239791688,0.946354579813443
10,-13.0,7.940597059694937,0.9369146928798039
11,-20.0,5.407852745009281,0.9275689688183278
12,-13.0,5.219635217715821,0.918316468354365
13,-13.0,5.252447096383548,0.9091562615825302
14,-13.0,2.525005973274574,0.9000874278732445
15,-13.0,6.636315413387365,0.8911090557802088
16,-20.0,3.302401063148352,0.8822202429488013
17,-6.0,0,0.8822202429488013
18,-2.0,0,0.8822202429488013
19,-6.0,0,0.8822202429488013
20,-20.0,3.2283020925933883,0.8734200960253871
21,6.0,8.551905898992658,0.8647077305675338
22,-9.0,4.034158388280176,0.8560822709551227
23,13.0,6.219894694105278,0.8475428503023453
24,-8.0,1.5691389236717441,0.8433051360508336
25,-13.0,3.5702118925107165,0.8348931673187264
26,-11.0,11.639106918577,0.8265651079747222
27,-8.0,3.817749260470009,0.8224322824348486
28,-2.0,0,0.8224322824348486
29,-13.0,9.679803564202302,0.8142285204175609
30,-13.0,3.878053429099282,0.8061065909263957
31,9.0,3.943477173848919,0.8020760579717637
32,-20.0,10.4708508882116,0.7940753492934954
33,-20.0,3.629003520242293,0.7861544476842928
34,-8.0,4.568685265541035,0.778312557068642
35,-20.0,20.766989056312013,0.7705488893118823
36,-20.0,14.553569798590615,0.7628626641409962
37,-6.0,12.099250643683263,0.7552531090661897
38,-13.0,12.626833881240827,0.7477194593032545
39,1.0,10.285359076411623,0.7402609576967045
40,-13.0,11.13175995637721,0.7328768546436799
41,6.0,9.211727941223216,0.7255664080186093
42,-13.0,9.431364833799421,0.7183288830986236
43,4.0,11.904851693097953,0.7111635524897149
44,-13.0,10.907348684481804,0.7040696960536299
45,-13.0,11.26328522730887,0.697046600835495
46,-13.0,16.81832759309725,0.6900935609921609
47,-20.0,9.305275191054989,0.6832098777212641
48,-13.0,12.620927578000774,0.6763948591909945
